,activityobjectid,activitycodetypeobjectid,activitycodeobjectid,projectobjectid,activitycodedescription,activitycodetypename,activitycodetypescope,activitycodevalue,activityid,activityname,issecurecode,lastupdateuser,lastupdatedate,createuser,createdate
857,113445,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.173000000
858,113445,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.173000000
859,113445,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.177000000
860,113445,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.177000000
861,113445,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.180000000
862,113445,2301,13380,4829,Transfer Line,Package,AS_Project,TFR,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.180000000
863,113445,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:28.793000000
864,113445,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,LOE-C-300,TS - Transfer - Electrical Works  [LOE],N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:47:45.977000000
865,113446,2274,13596,4829,Non-Phase Related,G02 - JSTEPS,AS_Global,PN,LOE-C-350,TS - Silica Line - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.180000000
866,113446,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,LOE-C-350,TS - Silica Line - Electrical Works  [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:44.183000000
867,113546,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.553000000
868,113546,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.553000000
869,113546,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.557000000
870,113546,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.557000000
871,113546,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.557000000
872,113546,2301,13379,4829,Water Loop,Package,AS_Project,WLP,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.560000000
873,113546,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:30.500000000
874,113546,11778,33632,4829,PIPING,G16 - Discipline,AS_Global,PI,XF-P-65,Loop - PO Awarded and Signed by OCP   (22-Mar-2017 - IAP),N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:55:06.673000000
875,113547,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2023-06-04 15:40:20.793000000,Admin,2019-03-18 10:55:51.560000000
876,113547,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.563000000
877,113547,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.563000000
878,113547,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.563000000
879,113547,2278,13370,4829,MM - Contract Signature,G10 - OCP Field - Milestones,AS_Global,CON,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.567000000
880,113547,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.567000000
881,113547,2280,13294,4829,JESA,G12 - Supplier / Subs,AS_Global,JSA,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.570000000
882,113547,2281,13306,4829,PI00 - PIPING,G14 - Equipment Type,AS_Global,K0000,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.570000000
883,113547,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,XF-P-55,Loop - LOI Issued   (14-Mar-2017 - IAP),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:51.573000000
884,113462,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.560000000
885,113462,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.563000000
886,113462,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.563000000
887,113462,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.567000000
888,113462,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.567000000
889,113462,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.570000000
890,113462,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.570000000
891,113462,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.570000000
892,113462,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.573000000
893,113462,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.573000000
894,113462,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.577000000
895,113462,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.577000000
896,113462,2300,13393,4829,Head Station,Zone,AS_Project,1.HS,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.580000000
897,113462,2301,13396,4829,Video Surveillance,Package,AS_Project,VDS,LOE-C380,HS -  Video Surveillance System [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.580000000
898,113462,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,LOE-C380,HS -  Video Surveillance System [LOE],N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:29.083000000
899,113462,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,LOE-C380,HS -  Video Surveillance System [LOE],N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:47:46.253000000
900,113463,2274,13596,4829,Non-Phase Related,G02 - JSTEPS,AS_Global,PN,LOE-C100,BA - Civil works [LOE],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:45.580000000
901,897428,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,ST-C-20b20,BA - Validation of the new Tanks Positions,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:26:38.647000000
902,897428,2300,13394,4829,Beni Amir,Zone,AS_Project,2.BA,ST-C-20b20,BA - Validation of the new Tanks Positions,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-07-09 17:15:56.880000000
903,897428,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,ST-C-20b20,BA - Validation of the new Tanks Positions,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:36.363000000
904,897428,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,ST-C-20b20,BA - Validation of the new Tanks Positions,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:47:46.900000000
905,113630,2296,13356,4829,Drawing,G36 - Project Document Types,AS_Global,DRW,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.010000000
906,113630,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.010000000
907,113630,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.010000000
908,113630,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.013000000
909,113630,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:31.947000000
910,113630,11778,33636,4829,MECH EQUIP,G16 - Discipline,AS_Global,EQ,ST-D-110,Slurry Tks TS - Prepare Tks Dwgs & Calcs,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:51:22.773000000
911,113631,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2023-06-04 15:40:21.243000000,Admin,2019-03-18 10:55:58.013000000
912,113631,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.017000000
913,113631,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.017000000
914,113631,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.020000000
915,113631,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.020000000
916,113631,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.020000000
917,113631,2280,13297,4829,DLM,G12 - Supplier / Subs,AS_Global,DLM,ST-C-22b,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:58.023000000
918,698346,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:21:49.243000000
919,698346,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:21:49.260000000
920,698346,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:21:49.277000000
921,698346,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:21:49.290000000
922,698346,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:21:49.310000000
923,698346,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:22:34.470000000
924,698346,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:24:02.027000000
925,698346,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:24:41.880000000
926,698346,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 17:26:38.610000000
927,698346,2300,13394,4829,Beni Amir,Zone,AS_Project,2.BA,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-07-15 12:01:54.327000000
928,698346,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:36.347000000
929,698346,11778,33634,4829,CIVIL,G16 - Discipline,AS_Global,CI,ST-C-20b10,Fixed aragement of tanks,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-11-04 11:14:05.040000000
930,113670,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,XF-D-75,TSF N- Review/Approval of technical specification for pipe lining,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.860000000
931,113670,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,XF-D-75,TSF N- Review/Approval of technical specification for pipe lining,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.863000000
932,113670,2280,13294,4829,JESA,G12 - Supplier / Subs,AS_Global,JSA,XF-D-75,TSF N- Review/Approval of technical specification for pipe lining,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.863000000
933,113670,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,XF-D-75,TSF N- Review/Approval of technical specification for pipe lining,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.867000000
934,113670,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,XF-D-75,TSF N- Review/Approval of technical specification for pipe lining,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.867000000
935,113623,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.393000000
936,113623,2278,13368,4829,PD - IFCs,G10 - OCP Field - Milestones,AS_Global,IFC,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.393000000
937,113623,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.397000000
938,113623,2280,13297,4829,DLM,G12 - Supplier / Subs,AS_Global,DLM,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.397000000
939,113623,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.400000000
940,113623,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.400000000
941,113623,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.407000000
942,113623,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.407000000
943,113623,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.410000000
944,113623,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.410000000
945,113623,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.413000000
946,113623,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.413000000
947,113623,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.417000000
948,113623,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.417000000
949,113623,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.420000000
950,113623,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.420000000
951,113623,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,ST-D-230,Slurry Tks TS -  Agitators Structure Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:57.420000000
952,3925848,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:27.067000000
953,3925848,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:27.177000000
954,3925848,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:27.273000000
955,3925848,2301,13380,4829,Transfer Line,Package,AS_Project,TFR,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:27.343000000
956,3925848,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,XF-C-505,Site Mobilize after COVID Period,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2022-03-28 17:23:27.420000000
