,Id,objectid,projectobjectid,wbsobjectid,wbsname,status,name,baselinestartdate,baselinefinishdate,startdate,finishdate,baselineduration,remainingduration,atcompletionduration,schedulepercentcomplete,primaryresourceobjectid,plannedlaborunits,actuallaborunits,floatpath,floatpathorder,totalfloat,unitspercentcomplete,type,actualstartdate,actualfinishdate,earlystartdate,earlyfinishdate,latestartdate,latefinishdate,calendarname,freefloat
173,ST-P-15,113589,4829,27863,PRC- Tanks,Not Started,Slurry Tks - All Technical Bids Received,2022-08-31 08:00:00,2022-08-31 08:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-6991.800000,.0000000000,Finish Milestone,,,2023-12-29 08:00:00,2023-12-29 08:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
174,ST-P-20,113590,4829,27863,PRC- Tanks,Completed,Slurry Tks - TBA,2017-03-24 00:00:00,2017-11-07 00:00:00,2017-03-24 00:00:00,2017-11-07 00:00:00,1240.0000000000,.000000,1240.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-24 00:00:00,2017-11-07 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
175,ST-P-25,113591,4829,27863,PRC- Tanks,Completed,Slurry Tks - Final TBA,2017-11-07 00:00:00,2017-11-07 00:00:00,2017-11-07 00:00:00,2017-11-07 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-11-07 00:00:00,2017-11-07 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
176,ST-P-30,113592,4829,27863,PRC- Tanks,Not Started,Slurry Tks - Receive Commercial Bids,2022-09-01 16:00:00,2022-09-01 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-7007.800000,.0000000000,Finish Milestone,,,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
177,ST-P-35,113593,4829,27863,PRC- Tanks,Not Started,Slurry Tks - All Commercial Bids Received,2022-09-01 16:00:00,2022-09-01 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-7007.800000,.0000000000,Finish Milestone,,,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
178,ST-P-40,113594,4829,27863,PRC- Tanks,Completed,Slurry Tks - CAD Preparation,2017-11-20 00:00:00,2017-12-14 00:00:00,2017-11-20 00:00:00,2017-12-14 00:00:00,136.0000000000,.000000,136.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-11-20 00:00:00,2017-12-14 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
179,ST-P-45,113595,4829,27863,PRC- Tanks,Completed,Slurry Tks - CAD Complete,2017-12-14 00:00:00,2017-12-14 00:00:00,2017-12-14 00:00:00,2017-12-14 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-12-14 00:00:00,2017-12-14 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
180,ST-P-130,113596,4829,27924,Potential Issues for Delay TANKS,Completed,Slurry Tks - Waiting for contractors to fixe a consortium,2017-12-25 00:00:00,2018-08-08 00:00:00,2017-12-25 00:00:00,2018-08-08 00:00:00,1248.0000000000,.000000,1248.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-25 00:00:00,2018-08-08 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
181,ST-P-90,113597,4829,27924,Potential Issues for Delay TANKS,Completed,"Slurry Tks - TBA delay due to (Budgetery Issues, splitter box...)",2017-05-08 00:00:00,2017-08-03 00:00:00,2017-05-08 00:00:00,2017-08-03 00:00:00,488.0000000000,.000000,488.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-05-08 00:00:00,2017-08-03 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
182,ST-P-100,113598,4829,27924,Potential Issues for Delay TANKS,Completed,Slurry Tks - Add New Scope Package for Silicate line ( Include basic Design),2017-08-03 00:00:00,2017-11-07 00:00:00,2017-08-03 00:00:00,2017-11-07 00:00:00,512.0000000000,.000000,512.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-08-03 00:00:00,2017-11-07 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2020-06-29 08:12:00,2020-06-29 08:12:00,COVID-19 3 and 4,
183,ST-C-36a10,430040,4829,27915,Tanks - Head Station,Not Started,Slurry Tks HS - Piping delivery,2022-09-29 08:00:00,2022-12-02 14:24:00,2024-01-24 08:00:00,2024-03-11 16:00:00,366.4000000000,272.000000,272.0000000000,100.0000000000,,.000000,.000000,,,-4768.000000,.0000000000,Task Dependent,,,2024-01-24 08:00:00,2024-03-11 16:00:00,2021-09-17 08:00:00,2021-11-04 16:00:00,COVID-19 3 and 4,
184,EI-P-055,113599,4829,27846,PRC- Electrical & Instruments,Completed,E&I - LOI Issued,2018-02-06 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-02-06 00:00:00,2018-02-06 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
185,EI-P-050,113600,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Issue LOI,2017-12-06 08:00:00,2018-02-06 00:00:00,2017-12-06 08:00:00,2018-02-06 00:00:00,336.0000000000,.000000,336.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-06 08:00:00,2018-02-06 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
186,EI-P-035,113601,4829,27846,PRC- Electrical & Instruments,Completed,E&I - All Commercial Bids Received,2017-12-08 00:00:00,2017-12-08 00:00:00,2017-12-08 00:00:00,2017-12-08 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-12-08 00:00:00,2017-12-08 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
187,EI-P-040,113602,4829,27846,PRC- Electrical & Instruments,Completed,E&I - CAD Preparation,2017-11-20 00:00:00,2017-12-13 00:00:00,2017-11-20 00:00:00,2017-12-13 00:00:00,128.0000000000,.000000,128.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-11-20 00:00:00,2017-12-13 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
188,EI-P-010,113603,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Receive Technical Bids,2017-03-08 00:00:00,2017-04-25 00:00:00,2017-03-08 00:00:00,2017-04-25 00:00:00,272.0000000000,.000000,272.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-08 00:00:00,2017-04-25 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
189,EI-P-005,113604,4829,27846,PRC- Electrical & Instruments,Completed,E&I - ITB Launched to Bidder,2017-03-07 00:00:00,2017-03-07 00:00:00,2017-03-07 00:00:00,2017-03-07 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-03-07 00:00:00,2017-03-07 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
190,EI-P-015,113605,4829,27846,PRC- Electrical & Instruments,Completed,E&I - All Technical Bids Received,2017-04-25 00:00:00,2017-04-25 00:00:00,2017-04-25 00:00:00,2017-04-25 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-04-25 00:00:00,2017-04-25 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
191,EI-P-020,113606,4829,27846,PRC- Electrical & Instruments,Completed,E&I - TBA,2017-04-25 00:00:00,2017-09-18 16:00:00,2017-04-25 00:00:00,2017-09-18 16:00:00,792.0000000000,.000000,792.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-04-25 00:00:00,2017-09-18 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
192,EI-P-025,113607,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Final TBA,2017-09-18 00:00:00,2017-09-18 00:00:00,2017-09-18 00:00:00,2017-09-18 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-09-18 00:00:00,2017-09-18 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
193,EI-P-030,113608,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Receive Commercial Bids - Vendors request additional time,2017-09-18 00:00:00,2017-12-08 00:00:00,2017-09-18 00:00:00,2017-12-08 00:00:00,456.0000000000,.000000,456.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-09-18 00:00:00,2017-12-08 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
194,EI-P-000,113609,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Procurment Prepare ITB,2017-02-06 00:00:00,2017-03-07 00:00:00,2017-02-06 00:00:00,2017-03-07 00:00:00,168.0000000000,.000000,168.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-02-06 00:00:00,2017-03-07 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
195,EI-P-045,113610,4829,27846,PRC- Electrical & Instruments,Completed,E&I - CAD Complete,2017-12-08 00:00:00,2017-12-08 00:00:00,2017-12-08 00:00:00,2017-12-08 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-12-08 00:00:00,2017-12-08 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
196,EI-P-060,113611,4829,27846,PRC- Electrical & Instruments,Completed,E&I - Award PO,2017-12-14 00:00:00,2018-03-26 00:00:00,2017-12-14 00:00:00,2018-03-26 00:00:00,560.0000000000,.000000,560.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-14 00:00:00,2018-03-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
197,EI-P-065,113612,4829,27846,PRC- Electrical & Instruments,Completed,E&I - PO Awarded and Signed by OCP,2018-03-26 00:00:00,2018-03-26 00:00:00,2018-03-26 00:00:00,2018-03-26 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-03-26 00:00:00,2018-03-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
198,EI-P-300,113613,4829,27926,Potential Issues for Delay EI,Completed,"E&I - Time Delay due to Budgetery Issues (TBA, biders response too long . Splitter Box ..)",2017-03-21 00:00:00,2017-09-18 00:00:00,2017-03-21 00:00:00,2017-09-18 00:00:00,984.0000000000,.000000,984.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-21 00:00:00,2017-09-18 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
199,VD-D-100,113614,4829,27869,ENG - VDS,Completed,Issue VDS drawings IFC,2018-06-04 00:00:00,2018-12-31 08:00:00,2018-06-04 00:00:00,2018-12-31 08:00:00,1112.0000000000,.000000,1112.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-06-04 00:00:00,2018-12-31 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-02-14 08:00:00,2022-02-14 08:00:00,COVID-19 3 and 4,
200,FP-D-100,113615,4829,27849,ENG- Fire Protection,Completed,FP-HS- Issue Fire detection Dwgs IFC,2017-11-22 00:00:00,2018-08-24 00:00:00,2017-11-22 00:00:00,2018-08-24 00:00:00,1480.0000000000,.000000,1480.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-11-22 00:00:00,2018-08-24 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-12-22 08:00:00,2021-12-22 08:00:00,COVID-19 3 and 4,
201,FP-D-110,113616,4829,27849,ENG- Fire Protection,Completed,FP-HS- Issue Fire Extinguishing Dwgs IFC,2017-12-07 00:00:00,2018-08-24 00:00:00,2017-12-07 00:00:00,2018-08-24 00:00:00,1400.0000000000,.000000,1400.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-07 00:00:00,2018-08-24 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-12-22 08:00:00,2021-12-22 08:00:00,COVID-19 3 and 4,
202,AC-D-100,113617,4829,27873,EG - Access Upgrade,Completed,Calculation notes and detailed drawings IFC,2017-10-27 00:00:00,2018-12-31 08:00:00,2017-10-27 00:00:00,2018-12-31 08:00:00,2320.0000000000,.000000,2320.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-10-27 00:00:00,2018-12-31 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 13:00:00,2021-11-12 13:00:00,COVID-19 3 and 4,
203,ST-D-190,113618,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS - Detailed Design - Agitator Structure FDN IFC's,2019-07-30 00:00:00,2019-08-25 00:00:00,2019-07-30 00:00:00,2019-08-25 00:00:00,104.0000000000,.000000,104.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-07-30 00:00:00,2019-08-25 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-30 14:00:00,2021-09-30 14:00:00,COVID-19 3 and 4,
204,ST-D-170,113619,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS - Detailed Design - Confirmation from Agitator Vendor on Loads,2019-07-23 00:00:00,2019-07-27 00:00:00,2019-07-23 00:00:00,2019-07-27 00:00:00,32.0000000000,.000000,32.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-07-23 00:00:00,2019-07-27 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-09 14:00:00,2021-09-09 14:00:00,COVID-19 3 and 4,
205,ST-D-200,113620,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS - Issue Agitator FDN IFC   (After Bureau Control Approval),2019-08-28 00:00:00,2019-09-01 00:00:00,2019-08-28 00:00:00,2019-09-01 00:00:00,24.0000000000,.000000,24.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-08-28 00:00:00,2019-09-01 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-30 14:00:00,2021-09-30 14:00:00,COVID-19 3 and 4,
206,ST-D-220,113621,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS -  Issue Agitator Steel Support IFC   (After Bureau Ctrl),2019-09-04 00:00:00,2019-09-20 00:00:00,2019-09-04 00:00:00,2019-09-20 00:00:00,96.0000000000,.000000,96.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-09-04 00:00:00,2019-09-20 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-09 14:00:00,2021-09-09 14:00:00,COVID-19 3 and 4,
207,ST-D-210,113622,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS - Agitators FDNs Dwgs IFC,2019-08-20 00:00:00,2019-08-20 00:00:00,2019-08-20 00:00:00,2019-08-20 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-08-20 00:00:00,2019-08-20 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-30 14:00:00,2021-09-30 14:00:00,COVID-19 3 and 4,
208,ST-D-230,113623,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS -  Agitators Structure Dwgs IFC,2019-09-12 00:00:00,2019-09-12 00:00:00,2019-09-12 00:00:00,2019-09-12 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-09-12 00:00:00,2019-09-12 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-09 14:00:00,2021-09-09 14:00:00,COVID-19 3 and 4,
209,ST-D-180,113624,4829,27900,ENG - Agitator Structure & FDN,Completed,Slurry Tks TS -  Detailed Design - Agitator Steel Structure Support,2019-08-23 00:00:00,2019-10-01 00:00:00,2019-08-23 00:00:00,2019-10-01 00:00:00,216.0000000000,.000000,216.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-08-23 00:00:00,2019-10-01 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-09-09 14:00:00,2021-09-09 14:00:00,COVID-19 3 and 4,
210,ST-D-10,113625,4829,27901,ENG - Piping,In Progress,Slurry Tks TS - Pipe Design Review/Approved + ISOs + Stress Dwgs,2018-08-09 00:00:00,2022-11-01 08:00:00,2018-08-09 00:00:00,2024-03-04 08:00:00,8128.0000000000,.000000,10824.0000000000,100.0000000000,,.000000,.000000,,,-5778.000000,.0000000000,Task Dependent,2018-08-09 00:00:00,,2024-03-04 08:00:00,2024-03-04 08:00:00,2021-04-23 14:00:00,2021-04-23 14:00:00,COVID-19 3 and 4,
211,ST-D-20,113626,4829,27901,ENG - Piping,In Progress,Slurry Tks TS - Issue ISO's IFC,2019-09-02 00:00:00,2022-12-23 16:00:00,2019-09-02 00:00:00,2024-04-26 16:00:00,6368.0000000000,304.000000,9064.0000000000,100.0000000000,,.000000,.000000,,,-5778.000000,.0000000000,Task Dependent,2019-09-02 00:00:00,,2024-03-04 08:00:00,2024-04-26 16:00:00,2021-04-23 14:00:00,2021-06-17 14:00:00,COVID-19 3 and 4,
212,ST-C-22,113627,4829,27905,ENG - Slurry Tanks,Completed,Slurry Tks TS - JESA/OCP Rev/Approves Tks Dwgs,2018-08-09 00:00:00,2019-09-20 16:00:00,2018-08-09 00:00:00,2019-09-20 16:00:00,2184.0000000000,.000000,2184.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-08-09 00:00:00,2019-09-20 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
213,ST-C-24,113628,4829,27905,ENG - Slurry Tanks,Completed,Slurry Tks TS - Tks Fabrication Dwgs Approved,2019-06-25 00:00:00,2019-06-25 00:00:00,2019-06-25 00:00:00,2019-06-25 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-06-25 00:00:00,2019-06-25 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-08-03 14:00:00,2021-08-03 14:00:00,COVID-19 3 and 4,
214,ST-D-60,113629,4829,27905,ENG - Slurry Tanks,Completed,Slurry Tks TS - Steel Tks Dwgs IFCs,2019-09-20 16:00:00,2019-09-20 16:00:00,2019-09-20 16:00:00,2019-09-20 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-09-20 16:00:00,2019-09-20 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
215,ST-D-110,113630,4829,27905,ENG - Slurry Tanks,Completed,Slurry Tks TS - Prepare Tks Dwgs & Calcs,2018-08-09 00:00:00,2019-09-20 16:00:00,2018-08-09 00:00:00,2019-09-20 16:00:00,2184.0000000000,.000000,2184.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-08-09 00:00:00,2019-09-20 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
216,ST-C-22b,113631,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),Completed,Slurry Tks BA - JESA/OCP Rev/Approves Tks Dwgs,2018-10-08 00:00:00,2019-03-15 00:00:00,2018-10-08 00:00:00,2019-03-15 00:00:00,880.0000000000,.000000,880.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-10-08 00:00:00,2019-03-15 00:00:00,2024-03-08 16:00:00,2024-03-08 16:00:00,2021-05-31 14:36:00,2021-05-31 14:36:00,COVID-19 3 and 4,
217,ST-C-24b,113632,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),Completed,Slurry Tks BA - Tks Fabrication Dwgs Approved,2019-03-04 00:00:00,2019-03-04 00:00:00,2019-03-04 00:00:00,2019-03-04 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-03-04 00:00:00,2019-03-04 00:00:00,2024-03-08 16:00:00,2024-03-08 16:00:00,2021-05-31 14:36:00,2021-05-31 14:36:00,COVID-19 3 and 4,
218,ST-D-15,113633,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),Completed,Slurry Tks BA - Steel Tks Dwgs IFCs,2019-02-21 15:11:31.757000000,2019-02-21 15:11:31.757000000,2019-02-21 15:11:31.757000000,2019-02-21 15:11:31.757000000,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-02-21 15:11:31.757000000,2019-02-21 15:11:31.757000000,2024-03-08 16:00:00,2024-03-08 16:00:00,2020-07-06 08:12:00,2020-07-06 08:12:00,COVID-19 3 and 4,
219,ST-D-05,113634,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),Not Started,Slurry Tks BA - Issue Tks FDNs IFC,2022-10-31 16:00:00,2022-10-31 16:00:00,2024-03-01 16:00:00,2024-03-01 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,1,7,-7463.800000,.0000000000,Finish Milestone,,,2024-03-01 16:00:00,2024-03-01 16:00:00,2020-05-26 10:12:00,2020-05-26 10:12:00,COVID-19 3 and 4,
220,ST-D-01,113635,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),Completed,Slurry Tks BA - Tks FDNs Dwgs,2018-08-09 00:00:00,2019-03-04 00:00:00,2018-08-09 00:00:00,2019-03-04 00:00:00,1096.0000000000,.000000,1096.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-08-09 00:00:00,2019-03-04 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2020-05-26 10:12:00,2020-05-26 10:12:00,COVID-19 3 and 4,
221,ST-D-02,113636,4829,27921,ENG - Slurry Tanks   (New Tks FDNs),In Progress,Slurry Tks BA - Prepare Tks Dwgs & Calcs,2018-08-09 00:00:00,2022-11-07 16:00:00,2018-08-09 00:00:00,2024-03-08 16:00:00,8168.0000000000,40.000000,10864.0000000000,100.0000000000,,.000000,.000000,,,-7343.800000,.0000000000,Task Dependent,2018-08-09 00:00:00,,2024-03-04 08:00:00,2024-03-08 16:00:00,2020-06-29 08:12:00,2020-07-06 08:12:00,COVID-19 3 and 4,
222,ST-D-310,113637,4829,27896,ENG- Agitator Structure & FDN,Not Started,Slurry Tks BA - Detailed Design - Confirmation from Agitator Vendor on Loads,2022-11-01 08:00:00,2022-11-07 16:00:00,2024-03-04 08:00:00,2024-03-08 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-5115.000000,.0000000000,Task Dependent,,,2024-03-04 08:00:00,2024-03-08 16:00:00,2021-08-26 13:00:00,2021-09-02 13:00:00,COVID-19 3 and 4,
223,ST-D-340,113638,4829,27896,ENG- Agitator Structure & FDN,Not Started,Slurry Tks BA -  Issue Agitator FDN IFC   (after Bureau Control Approval),2022-11-23 08:00:00,2022-11-29 16:00:00,2024-03-25 08:00:00,2024-03-29 16:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-4995.000000,.0000000000,Task Dependent,,,2024-03-25 08:00:00,2024-03-29 16:00:00,2021-10-07 13:00:00,2021-10-14 13:00:00,COVID-19 3 and 4,
224,ST-D-360,113639,4829,27896,ENG- Agitator Structure & FDN,Not Started,Slurry Tks BA -  Issue Agitator Steel Support IFC   (after Bureau Ctrl),2022-12-07 08:00:00,2022-12-20 16:00:00,2024-04-08 08:00:00,2024-04-23 16:00:00,80.0000000000,80.000000,80.0000000000,100.0000000000,,.000000,.000000,,,-5115.000000,.0000000000,Task Dependent,,,2024-04-08 08:00:00,2024-04-23 16:00:00,2021-09-30 13:00:00,2021-10-14 13:00:00,COVID-19 3 and 4,
