,HierarchyPathID,CostObjectID,CostObjectName,OriginalGrossMargin,ActualGrossMargin,EACCostMargin,ClientPostedHours,ClientPostedCost,CostObjectHierarchyLevel,ProjectStartDate,ProjectEndDate,TimePeriod
755,TRV.INT,INT,TRAVEL,0,0,0,0,0,1,,,2024-02
756,ASG.LDC,LDC,ASSIGNMENT &amp; PER DIEM,0,0,0,0,0,1,,,2024-02
757,P2.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-02
758,P4.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-02
759,P5.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-02
760,P6.LO,LO,SHIPPING &amp; LOGISTICS,0,0,0,0,0,1,,,2024-02
761,P2.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-02
762,P4.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-02
763,P5.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-02
764,P6.LS,LS,SURVEY / LASER / GEOMAT,0,0,0,0,0,1,,,2024-02
765,P2.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-02
766,P4.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-02
767,P5.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-02
768,P6.MC,MC,MATERIAL CONTROL,0,0,0,0,0,1,,,2024-02
769,P3.ME,ME,Mechanical,0,0,0,0,0,1,,,2024-02
770,P1.ME,ME,Mechanical,0,0,0,0,0,1,,,2024-02
771,P2.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-02
772,P4.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-02
773,P5.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-02
774,P6.ME,ME,MECHANICAL,0,0,0,0,0,1,,,2024-02
775,P2.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-02
776,P4.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-02
777,P5.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-02
778,P6.MO,MO,MANAGEMENT OVERLAY,0,0,0,0,0,1,,,2024-02
779,QW2310.P1,P1,WWTP MARRAKECH PACKAGES,30710396,0,30710396,0,542550323,1,2023-06-01,2023-08-31,2024-02
780,Q66400.P1,P1,PFC PROGRAM MANAGEMENT C+F,110280,0,110280,0,1948280,1,2022-04-01,2025-09-30,2024-02
781,Q66360.P1,P1,PFC - LPH PROCESS - Structural Steel,3609743,2812989,3609743,0,63772133,1,2022-06-13,2025-09-22,2024-02
782,Q66320.P1,P1,PFC - TSP C+F,0,0,0,0,0,1,2022-05-01,2024-12-31,2024-02
783,QW2245.P1,P1,Desal water pipeline S2GM – Packages,991136,850921,850921,0,17510068,1,2023-02-10,2023-12-30,2024-02
784,Q82120.P1,P1,Cost plus fee,0,0,0,0,0,1,2023-05-23,2026-05-25,2024-02
785,Q12550.P1,P1,Mining scoping Study FSA,0,0,0,0,0,1,2019-09-01,2020-10-30,2024-02
786,A.P3,P3,[New],0,0,0,0,0,1,,,2024-02
787,B.P3,P3,[New],0,0,0,0,0,1,,,2024-02
788,G.P3,P3,[New],0,0,0,0,0,1,,,2024-02
789,H.P3,P3,[New],0,0,0,0,0,1,,,2024-02
790,U.P3,P3,[New],0,0,0,0,0,1,,,2024-02
791,S.P3,P3,[New],0,0,0,0,0,1,,,2024-02
792,Q54860.P5,P5,Define Phase,0,0,0,0,0,1,2021-08-01,2022-12-31,2024-02
793,P3.PA,PA,Project Administration,0,0,0,0,0,1,,,2024-02
794,P2.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-02
795,P4.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-02
796,P5.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-02
797,P6.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-02
798,P3.PC,PC,PROJECT CONTROL,0,0,0,0,0,1,,,2024-02
799,P1.PC,PC,PROJECT CONTROL,0,0,0,0,0,1,,,2024-02
800,P2.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-02
801,P4.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-02
802,P5.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-02
803,P6.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-02
804,P3.PM,PM,PROJECT MANAGEMENT,0,0,0,0,0,1,,,2024-02
805,P1.PM,PM,PROJECT MANAGEMENT,0,0,0,0,0,1,,,2024-02
806,P2.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-02
807,P4.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-02
808,P5.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-02
809,P6.PM,PM,PROJECT MGMT,0,0,0,0,0,1,,,2024-02
810,P3.PN,PN,PIPING MECHANICAL,0,0,0,0,0,1,,,2024-02
811,P1.PN,PN,PIPING,0,0,0,0,0,1,,,2024-02
812,P2.PN,PN,PIPING,0,0,0,0,0,1,,,2024-02
813,P4.PN,PN,PIPING,0,0,0,0,0,1,,,2024-02
814,P5.PN,PN,PIPING,0,0,0,0,0,1,,,2024-02
815,P6.PN,PN,PIPING,0,0,0,0,0,1,,,2024-02
816,C.PN,PN,[New],0,0,0,0,0,1,,,2024-02
817,P3.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
818,P1.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
819,P2.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
820,P4.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
821,P5.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
822,P6.PR,PR,PROCESS,0,0,0,0,0,1,,,2024-02
823,P2.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-02
824,P4.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-02
825,P5.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-02
826,P6.PS,PS,PLANNING / SCHEDULING,0,0,0,0,0,1,,,2024-02
827,P3.PT,PT,Project Tech,0,0,0,0,0,1,,,2024-02
828,P2.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-02
829,P4.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-02
830,P5.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-02
831,P6.PT,PT,PROJECT TECH (EDS/CAE),0,0,0,0,0,1,,,2024-02
832,P1.PU,PU,PROCUREMENT,0,0,0,0,0,1,,,2024-02
833,P2.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-02
834,P4.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-02
835,P5.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-02
836,P6.PU,PU,PURCHASING,0,0,0,0,0,1,,,2024-02
837,P2.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-02
838,P4.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-02
839,P5.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-02
840,P6.QA,QA,QUALITY ASSURANCE,0,0,0,0,0,1,,,2024-02
841,P2.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-02
842,P4.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-02
843,P5.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-02
844,P6.QC,QC,QUALITY CONTROL,0,0,0,0,0,1,,,2024-02
845,P3.QM,QM,PERFORMANCE IMPROVEMENT (QUALITY),0,0,0,0,0,1,,,2024-02
846,P1.QM,QM,PERFORMANCE IMPROVEMENT (QUALITY),0,0,0,0,0,1,,,2024-02
847,P2.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-02
848,QC1910.01,01,Home Office Suffix 01,0,0,0,970,373395,1,2019-06-03,2019-07-31,2024-03
849,QT1960.01,01,Home Office Suffix 01,0,0,11586,1155,360177,1,2019-09-02,2019-11-29,2024-03
850,QU9112.01,01,Small Project Support,63575,0,62652,195,224807,1,2020-10-26,2021-12-31,2024-03
851,QU9113.01,01,Ravensdown Co. SSP Air Study,153731,0,165734,335,543287,1,2020-11-09,2021-01-15,2024-03
852,QU9114.01,01,Hexion Venus Construction Support,102733,0,124573,295,346451,1,2020-11-16,2021-03-31,2024-03
853,QU9115.01,01,2020 Drafting Support,22224,0,22231,64,74911,1,2020-10-24,2020-12-31,2024-03
854,QU9119.01,01,Mosaic Ammonia Bullet Recommissioning DE,241831,0,345175,913,1056474,1,2020-12-07,2021-01-31,2024-03
855,Q57180.01,01,Home Office Suffix 01,0,0,0,10194,3409044,1,2020-06-05,2021-01-29,2024-03
856,Q57160.01,01,Home Office Suffix 01,0,0,0,976,375391,1,2020-11-06,2021-01-29,2024-03
857,QT2170.01,01,Home Office Suffix 01,0,0,0,3894,1732557,1,2019-12-24,2021-08-30,2024-03
858,QU9122.01,01,IFFCO Basic Eng for Rock Pre-Classification Sys in PAP,0,0,0,1453,1265271,1,2021-01-25,2021-04-30,2024-03
859,QU9117.01,01,EuroChem Phosphoric Acid Pilot Plant Testing,0,0,-180908,2013,1671649,1,2020-12-07,2021-03-12,2024-03
860,QU9116.01,01,Mosaic Slurry Reroute,0,0,0,172,150400,1,2020-11-09,2020-12-18,2024-03
861,QU9121.01,01,Maaden DAP PDP Package,0,0,-26082,748,4386897,1,2020-12-07,2021-04-30,2024-03
862,QS9313.01,01,Senegal Bulk Blending: Basic & Detail Engg,2547415,2188970,2547415,12379,6874927,1,2020-03-15,2020-07-30,2024-03
863,QU9123.01,01,Hexion 2021 Drafting Support,69370,0,61067,194,234107,1,2021-01-01,2021-12-31,2024-03
864,QW2002.01,01,Home Office Suffix 01,0,-73565,-106825,4690,1824013,1,2020-08-10,2022-06-30,2024-03
865,QW2003.01,01,Home Office Suffix 01,0,-18756,1010809,3486,1388650,1,2020-08-10,2022-06-30,2024-03
866,QW2101.01,01,Home Office Suffix 01,0,-539415,-713764,3971,1273480,1,2021-02-04,2022-03-31,2024-03
867,QT2141.01,01,Home Office Suffix 01,0,0,0,4160,1784024,1,2021-01-01,2021-12-31,2024-03
868,QT2140.01,01,Home Office Suffix 01,0,0,209748,3398,1582625,1,2021-01-01,2021-12-31,2024-03
869,QU9125.01,01,Hexion R-03 Coil Automation DE,19515,0,16108,77,90974,1,2021-03-08,2021-04-30,2024-03
870,QW2102.01,01,Home Office Suffix 01,0,0,-21324,2104,634520,1,2021-03-15,2021-10-29,2024-03
871,QU9124.01,01,OCP Cadmium Removal Feasibility Study,531188,0,495060,1335,2275319,1,2021-01-29,2021-03-26,2024-03
872,QU9126.01,01,IPL Phos Acid PP Design BE,0,0,-25280,740,703041,1,2021-04-16,2021-06-30,2024-03
873,QW2105.01,01,Home Office Suffix 01,112047,0,112047,1012,384133,1,2021-04-05,2021-06-25,2024-03
874,QU9118.01,01,EuroChem Plant Site Audit,0,0,-18584,544,573611,1,2021-05-03,2021-07-30,2024-03
875,QU9128.01,01,JSC Kovdor Bene Bench Test,0,0,-42790,855,756549,1,2021-05-24,2021-09-17,2024-03
876,QU9129.01,01,Imacid CE 300K tpy DAPNPK Plant,0,0,-28077,842,792834,1,2021-05-17,2021-07-23,2024-03
877,QBI207.01,01,Home Office Suffix 01,0,0,0,1040,269961,1,2020-02-01,2020-03-30,2024-03
878,QU9132.01,01,Nutrien 2021 Core Washing,118794,0,66722,748,534393,1,2021-06-04,2021-12-31,2024-03
879,Q98030.01,01,MCA SENEGAL II POWER PMC ROLE BASE AND OPTION A,0,0,0,0,0,1,2020-02-24,2025-09-26,2024-03
880,QW2109.01,01,Home Office Suffix 01,0,-5830,-5985,958,431646,1,2021-05-26,2021-07-30,2024-03
881,QW2104.01,01,General,4700077,3343012,3343012,14145,12410572,1,2021-03-29,2021-10-29,2024-03
882,QU9133.01,01,Ideal Bene Bench Testing Services,0,0,-53713,873,640588,1,2021-06-15,2021-09-30,2024-03
883,QU9127.01,01,Mosaic Gypsum Pumps to Ph III Ext,126255,0,127996,571,619125,1,2021-04-23,2021-09-03,2024-03
884,QS9000.01,01,GENERAL,90204,90204,-1804086,0,1894290,1,2021-05-31,2021-10-01,2024-03
885,QU9142.01,01,Fox River PEA Martison Phosphate Project,1325970,0,1325970,4863,5954283,1,2021-09-06,2021-12-03,2024-03
886,QT2180.01,01,Home Office Suffix 01,1,0,1,8280,3254116,1,2022-04-04,2022-10-28,2024-03
887,QB2203.01,01,Home Office Suffix 01,817225,417276,560276,2464,4801419,1,2022-02-01,2022-04-30,2024-03
888,QB2204.01,01,Home Office Suffix 01,528548,129815,514937,1512,1642480,1,2022-02-01,2022-04-30,2024-03
889,Q35100.01,01,DAP 107 D E F,357249360,290912324,319056644,1932146,1282035413,1,2018-03-14,2024-06-30,2024-03
890,QE2209.01,01,Home Office Suffix 01,205378,169555,205380,993,535378,1,2022-03-01,2022-08-31,2024-03
891,QW2127.01,01,Construction & Commissioning,0,-126120,-1941115,24187,7818270,1,2021-11-01,2023-05-26,2024-03
892,QW2128.01,01,Construction - Part 1,5590964,4324852,4340371,0,15800000,1,2020-12-28,2022-12-30,2024-03
893,QE2208.01,01,Home Office Suffix 01,702201,660806,654411,4751,1998999,1,2022-03-28,2023-10-27,2024-03
894,QE2212.01,01,Home Office Suffix 01,788118,723737,777563,3372,2046608,1,2022-04-18,2023-04-28,2024-03
895,QW2220.01,01,Conceptual + Basic,0,-76977,-4809306,19135,7014046,1,2022-05-04,2022-10-28,2024-03
896,QW2235.01,01,Water Emergency Program Part 1,47342244,66613332,93797023,292176,175264573,1,2022-05-29,2024-06-30,2024-03
897,QW2238.01,01,PFC - WATER UTILITIES,40456424,13340349,46513896,286778,193539786,1,2022-08-08,2024-10-31,2024-03
898,QT2202.01,01,Home Office Suffix 01,0,0,-45839,2942,1602380,1,2022-05-02,2022-10-22,2024-03
899,QT2203.01,01,Home Office Suffix 01,0,0,83272,2856,1667392,1,2022-06-20,2022-09-20,2024-03
900,QI9311.01,01,Senegal Bulk Blending,507347,805769,914095,2599,1433609,1,2019-04-24,2022-08-31,2024-03
901,QW212X.01,01,Desalination Safi Project Phase 1,-12933539,0,-12933558,0,0,1,2022-04-01,2022-08-26,2024-03
902,QW2239.01,01,DESAL WATER PIPELINE_ITB FOR EPC,0,0,0,7506,4252244,1,2022-05-01,2022-08-31,2024-03
903,QE2252.01,01,CONCEPTUAL STUDY FOR GREEN AMMONIA PILOT PLANT IN JORF LASFAR,0,0,0,5794,2096376,1,2022-08-01,2022-09-30,2024-03
904,QB2211.01,01,Home Office Suffix 01,0,0,0,2725,1136009,1,2022-05-02,2022-12-30,2024-03
905,QB2212.01,01,Home Office Suffix 01,0,0,0,3060,1859424,1,2022-05-02,2022-12-30,2024-03
906,QB2213.01,01,Home Office Suffix 01,0,0,0,3060,1859424,1,2022-05-02,2022-12-30,2024-03
907,QB2206.01,01,Home Office Suffix 01,0,0,0,1891,4035172,1,2022-05-02,2023-06-30,2024-03
908,QB2108.01,01,Home Office Suffix 01,0,0,0,916,430644,1,2022-01-03,2022-03-31,2024-03
909,QB2205.01,01,Home Office Suffix 01,0,0,0,0,1446,1,2022-04-07,2022-12-30,2024-03
910,QB2107.01,01,Home Office Suffix 01,0,0,-30490,746,259783,1,2022-04-01,2023-02-28,2024-03
911,QW2240.01,01,Home Office Suffix 01,0,0,0,6056,2715185,1,2022-08-01,2023-06-30,2024-03
912,QB2201.01,01,Home Office Suffix 01,317753,150463,317753,1440,813004,1,2022-05-02,2023-03-31,2024-03
913,QW2200.01,01,Water Program Integration - 2022,1518700,-27637,1518700,7129,6416010,1,2022-05-30,2023-04-28,2024-03
914,QB2208.01,01,Home Office Suffix 01,73095,4120,73095,450,318995,1,2022-05-02,2023-03-31,2024-03
915,QB2235.01,01,Home Office Suffix 01,0,0,-8463,530,203936,1,2022-09-01,2023-02-28,2024-03
916,QB2230.01,01,Home Office Suffix 01,0,0,0,48,26169,1,2022-05-02,2023-06-30,2024-03
917,QW2244.01,01,Jorf Recycling Water and 7th line IntakeFeasibility,789887,729504,729504,3148,2125024,1,2022-09-19,2022-11-20,2024-03
918,QW2246.01,01,INTEGRATION EFFORT FOR WATER BALANCE,748403,779113,779113,2452,2076647,1,2022-06-01,2022-12-30,2024-03
919,QW2243.01,01,Desalination Safi Phase 1New Water Intake Conceptual,0,0,0,504,3729859,1,2022-08-01,2022-09-30,2024-03
920,QW2211.01,01,Jorf Desalination Phase 2 - Material Inspection,197307,62730,197307,666,974283,1,2022-04-01,2022-06-24,2024-03
921,QW2232.01,01,Home Office Suffix 01,0,-6067,-170370,2922,1547250,1,2022-05-02,2022-10-31,2024-03
922,QE2213.01,01,Home Office Suffix 01,201791,183270,192955,822,523274,1,2022-08-15,2022-11-14,2024-03
923,QE2311.01,01,EWF HSE Audit,0,0,-86919,360,401931,1,2023-04-25,2023-05-09,2024-03
924,QE2262.01,01,Power Plant Integration  Contruction,3921653,922415,3921615,24342,14897865,1,2023-03-01,2024-09-27,2024-03
925,QE2256.01,01,MPH POWER PLANT,1805805,1206425,1743250,6530,5712963,1,2023-03-31,2023-08-30,2024-03
926,QW2308.01,01,WWTP EL MARSA,767558,1294236,1756195,2560,2365142,1,2023-05-29,2023-08-01,2024-03
927,QW2124.01,01,"Adaptation and Phosphogypsum transport study JFC2, JFC4 & Line F",5943502,2694623,5851489,25134,16326686,1,2022-03-01,2024-09-10,2024-03
928,QB2234.01,01,Suffix 01,110339,0,-44375142,530,293474,1,2022-08-01,2023-06-30,2024-03
929,QE2255.01,01,HV/MV Substation PJ52,3020864,2336532,3704724,21980,13400843,1,2023-02-28,2024-04-23,2024-03
930,QW2310.01,01,STEP MARRAKECH CONCEPTUAL BRIDGE,929809,902775,903789,3744,2704055,1,2023-06-01,2023-08-31,2024-03
931,QE2261.01,01,Jorf Power Plant U220,8446180,3130416,8424128,81902,51932164,1,2023-08-15,2025-08-15,2024-03
932,QE2313.01,01,Dveloppement Usine PhotoVoltaique,979853,3162718,12144265,3200,2695813,1,2023-06-07,2023-07-30,2024-03
933,QW2303.01,01,Home Office Suffix 01,0,0,0,8773,4011643,1,2023-05-02,2023-12-31,2024-03
934,QW2307.01,01,Home Office Suffix 01,0,0,0,3808,1302408,1,2023-05-03,2024-05-02,2024-03
935,QT2302.01,01,Sufix,1493894,651697,1493899,5835,8984164,1,2023-06-01,2026-02-28,2024-03
936,QE2304.01,01,General,0,0,0,5183,3482799,1,2023-05-01,2023-12-29,2024-03
937,Q82250.01,01,"CA- Port Superstructure ""Bridge WO""",4874752,-5447185,0,24228,14354947,1,2023-06-01,2024-12-29,2024-03
938,Q82170.01,01,BLM - Bridge WO,925342,230478,925342,4929,2961175,1,2023-06-01,2024-03-30,2024-03
939,Q82180.01,01,CA MPH Safi - Bridge WO,1966703,704470,1966703,10730,5991969,1,2023-06-01,2024-06-29,2024-03
940,QB2239.01,01,Home Office Suffix 01,0,0,-343780,6055,2715185,1,2022-08-01,2023-12-29,2024-03
941,Q82020.01,01,Central Axis bridge - TSP,5183625,5183625,5183625,36953,22267242,1,2022-09-01,2024-09-20,2024-03
942,Q82050.01,01,Bridge - Benguerir Beneficitation Expansion,4792446,4792446,4792446,26273,16101581,1,2022-08-26,2025-12-01,2024-03
943,QW2306.01,01,Home Office Suffix 01,4235757,902090,4235768,15214,21891762,1,2023-04-01,2025-12-01,2024-03
944,Q82030.01,01,Central Axis- MPH OSBL (Bridge),21556418,6575803,6599484,36093,21580099,1,2022-11-01,2024-08-30,2024-03
945,Q82130.01,01,Central Axis-  Louta Mine (Bridge),1295484,1295484,1295484,8537,4807361,1,2022-08-15,2026-11-16,2024-03
946,Q82150.01,01,Central Axis Bridge - Benguerir Mine Expansion,1588222,1588222,1588222,9361,5344020,1,2022-09-01,2024-02-20,2024-03
947,Q82260.01,01,Central Axis- MPH Master plan (Bridge),3791860,3791859,3791860,23342,12345884,1,2022-11-01,2024-08-30,2024-03
948,Q82090.01,01,Central Axis- Drying Plant (Bridge),1143092,1143092,1143092,5113,3328427,1,2022-11-01,2027-03-29,2024-03
949,Q82080.01,01,Central Axis- MS (Bridge),1297695,1297695,1297695,6667,5699944,1,2022-12-01,2024-05-30,2024-03
950,QB2316.01,01,HOME OFFICE SUFFIX,-10734273,1487136,0,0,0,1,2023-03-01,2023-12-31,2024-03
951,QB2320.01,01,Sufix,0,0,-625039,11683,4095602,1,2023-06-01,2023-12-01,2024-03
952,QT2307.01,01,Sufix,0,0,-96474,11710,7163433,1,2023-09-18,2025-03-17,2024-03
953,Q82040.01,01,Central Axis- Louta Beneficiation (Bridge),1701836,1701836,1701836,11336,6253523,1,2022-09-30,2027-02-07,2024-03
954,Q82220.01,01,Bridge,7659613,7839612,7659613,62038,32870423,1,2022-09-22,2022-10-22,2024-03
955,Q82280.01,01,Central Axis- Louta Utilities (Bridge),189093,189093,189093,1260,694837,1,2022-10-15,2026-12-16,2024-03
956,Q82190.01,01,"Safi Existing Site - ""Bridge WO""",2754725,2754725,2754725,14759,8111678,1,2022-06-01,2025-12-31,2024-03
957,QE2320.01,01,Green Ammonia Plant 200KT/Y,1213249,806857,1213252,5350,5133042,1,2023-09-15,2023-12-15,2024-03
958,QW2245.02,02,Desal water pipeline S2GM – Bidding Cycle,3171862,1073640,2225292,14604,9991616,1,2023-02-10,2023-12-30,2024-03
959,QB2322.02,02,Suffix,243794,219102,243796,893,674014,1,2023-08-01,2023-10-31,2024-03
960,QE2251.02,02,Mines Solar PV - Phase 2,0,0,0,0,0,1,2022-04-01,2024-03-29,2024-03
961,QI9509.03,03,Home Office Suffix 03,0,0,0,0,67896864,1,2023-02-11,2024-12-27,2024-03
962,QW2104.03,03,Agriculture,570726,468423,468423,3480,1499232,1,2021-03-29,2021-10-29,2024-03
963,QU9133.03,03,IDMI Beneficiation Basic Engineering Package,0,0,0,12974,15799082,1,2021-06-15,2021-09-30,2024-03
964,QE2304.03,03,Tarfaya Green Ammonia - Bridge FEED,3157269,1008963,2340940,9627,13561692,1,2023-05-01,2023-12-29,2024-03
965,QW2104.04,04,Desalination,327574,345105,345105,1790,916147,1,2021-03-29,2021-10-29,2024-03
966,QW2104.05,05,Environment,460697,468122,468122,2412,1210375,1,2021-03-29,2021-10-29,2024-03
967,QW2104.06,06,Green Ammonia,189962,143444,143444,600,492608,1,2021-03-29,2021-10-29,2024-03
968,QW2104.07,07,Master Plan,624806,434081,434081,3124,1639519,1,2021-03-29,2021-10-29,2024-03
969,QW2104.08,08,Urban Development,584006,522267,522267,2920,1532457,1,2021-03-29,2021-10-29,2024-03
970,QW2104.09,09,Renewable Energy,1034083,808467,808467,3590,2687602,1,2021-03-29,2021-10-29,2024-03
971,QMEL10.0G,0G,CBG PORT ASSET INTEGRITY ASSESSMENT,35499,0,35499,142,144783,1,2022-04-04,2022-04-15,2024-03
972,QU9106.0L,0L,"Itafos Servicess LLC, Bench Scale Testing",131219,138343,571886,426,518546,1,2020-01-20,2020-03-31,2024-03
973,QB2302.1,1,Home Office Suffix 11,0,0,0,0,0,1,2022-12-01,2024-09-30,2024-03
974,Q66020.10,10,Home Office Suffix 10,620923,0,620922,3758,1955223,1,2017-09-29,2021-01-29,2024-03
975,QW2104.10,10,Maritime Canal,186422,231564,231564,1020,715850,1,2021-03-29,2021-10-29,2024-03
976,CE.100,100,[New],0,0,0,0,0,1,,,2024-03
977,IT.100,100,[New],0,0,0,0,0,1,,,2024-03
978,Q40150.11,11,OCP DEX PM,5830254,2784798,2848653,3328,9894640,1,2019-10-19,2021-01-31,2024-03
979,Q11642.11,11,JFC2 Maintenance Excellence,0,-456981,-456981,392754,224904422,1,2017-09-01,2023-10-27,2024-03
980,Q11644.11,11,JFC4 Maintenance Excellence,0,180750,180750,256572,135420030,1,2018-04-16,2023-05-31,2024-03
981,Q60150.11,11,Benguerir Beneficiation Plant-Construction,32429867,49286169,61535616,135085,104245658,1,2018-02-01,2024-03-31,2024-03
982,Q36100.11,11,Green Ammonia Pilot Plant,1125521,909379,909379,4888,3378733,1,2022-12-01,2024-06-01,2024-03
983,Q40070.11,11,Home Office Suffix 11,1390109,150027,157624,1648,7364364,1,2020-01-01,2021-07-31,2024-03
984,Q40180.11,11,Home Office Suffix 11,12900516,0,6853018,10368,66680000,1,2020-03-01,2021-03-26,2024-03
985,Q31100.11,11,Home Office Suffix 11,513873,290765,513873,2244,1327578,1,2020-05-01,2020-10-01,2024-03
986,Q54550.11,11,Home Office Suffix 11,15683038,12354482,13363386,40805,41638495,1,2011-11-14,2022-06-30,2024-03
987,Q54640.11,11,Home Office Suffix 11,9618884,24362304,9263354,26563,26878079,1,2022-11-16,2012-03-03,2024-03
988,Q11790.11,11,GID Suffix 11,2324105,1630171,1630171,9972,8895989,1,2020-01-25,2020-10-30,2024-03
989,Q11830.11,11,GID Suffix 11,1664027,1507931,852819,10621,4926944,1,2020-02-17,2020-08-14,2024-03
990,Q54650.11,11,Home Office Suffix 11,26719469,31068074,11990313,54663,60042415,1,2011-02-11,2024-12-31,2024-03
991,Q60200.11,11,Mine Benguerir,1060923,4962902,4962902,5286,2920474,1,2018-08-01,2023-12-31,2024-03
992,Q91031.11,11,CENTRALE SOLAIRE DE KORHOGO – COTE D’IVOIRE,-1,0,-1,1000,777674,1,2020-04-29,2021-03-29,2024-03
993,Q31110.11,11,"Feasibility, Concept & Basic Engineering",4893012,2324627,4893012,23915,15120715,1,2019-09-28,2020-06-26,2024-03
994,Q54620.11,11,Home Office Suffix 11,28564393,48429108,25932742,65912,65761122,1,2019-09-01,2021-12-31,2024-03
995,QW2114.01,01,SWRO Jorf Lasfar phase 2 Detail Engineering (IFC),0,0,0,22460,10659605,1,2021-12-01,2022-04-29,2024-02
996,QE2303.01,01,General,0,0,0,2114,2185135,1,2023-02-01,2023-05-31,2024-02
997,Q82030.01,01,Central Axis- MPH OSBL (Bridge),21556418,6575803,6599484,36093,21580099,1,2022-11-01,2024-08-30,2024-02
998,Q36100.11,11,Green Ammonia Pilot Plant,1125521,909379,909379,4888,3378733,1,2022-12-01,2024-06-01,2024-02
999,Q12700.11,11,Home Office Suffix 11,19199,0,0,64,67837,1,2020-11-02,2021-04-30,2024-02
1000,Q54730.11,11,Home Office Suffix 11,0,0,-974006,1510,878964,1,2021-11-29,2022-03-27,2024-02
1001,Q11121.11,11,Q11121  Laayoune Phosboucraa HSE Task Force,1070047,267809,-1752401,6195,4137047,1,2022-12-08,2023-04-07,2024-02
1002,Q66400.21,21,PFC PROGRAM MANAGEMENT,40859803,17571780,42299550,105185,130343619,1,2022-04-01,2025-09-30,2024-02
1003,Q66210.3L,3L,Laayoune PAP Process Design Package Plus,4611865,6008195,6008195,11892,15842181,1,2019-08-09,2020-04-30,2024-02
1004,Q31220.A,A,[New],0,0,0,0,0,1,2021-04-01,2023-12-29,2024-02
1005,100.O1C,O1C,Architectural OSBL,0,0,0,0,0,1,,,2024-02
1006,P4.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-02
1007,QU9145.01,01,EuroChem Confidential Bene &amp; PA Bench Testing Ph1,0,0,0,1036,1023764,1,2021-10-04,2021-10-29,2024-03
1008,QW2241.01,01,Home Office Suffix 01,0,-22591,-1568669,3028,1072793,1,2022-05-16,2022-10-10,2024-03
